geo_id,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,median_rent,percent_income_spent_on_rent,commuters_16_over,commute_less_10_mins,commute_35_44_mins,commute_60_more_mins,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,employed_pop,unemployed_pop,not_in_labor_force,pop_in_labor_force,bachelors_degree_or_higher_25_64,commuters_by_bus,commuters_by_subway_or_elevated,commuters_by_carpool,group_quarters,households_public_asst_or_food_stamps,no_cars,pop_determined_poverty_status,poverty,gini_index,county,city,zip_code,internal_point_lat,internal_point_lon,area_land_meters,area_water_meters
12981,2301,1126,1175,45.8,2257,0,23,21,0,0,0,2280,0,1027,66542,30112,1206,488,14.4,1133,225,101,74,50,50,55,110,412,56,35560,147,35,20,52,0,47,53,42,24,72,84,199,130,60,62,0,1133,48,743,1181,234,0,0,143,0,170,13,2232,368,0.4005,Clinton County,Redford CDP,12981,44.627099,-73.8458505,274551899,2005452
12484,2671,1391,1280,50.3,2170,0,261,66,0,0,174,2605,50,1155,64155,33501,1386,868,24.7,809,94,0,102,36,20,145,100,164,148,,56,52,34,18,56,26,83,65,17,128,140,146,110,100,94,30,1116,65,1146,1181,638,0,50,79,7,85,42,2671,207,0.3784,Ulster County,Stone Ridge CDP,12484,41.8619399,-74.1765244,61600815,82433
14865,2981,1421,1560,47.7,2914,45,0,17,5,0,0,2964,19,1203,44208,24806,1357,559,33.8,1285,248,313,23,176,75,97,85,177,91,31375,112,83,104,88,41,54,68,61,77,52,86,153,117,30,67,10,1330,43,1052,1373,298,19,0,160,166,189,176,2779,483,0.4401,Schuyler County,Montour Falls village,14865,42.3481805,-76.833969,51644628,16193
12846,3243,1605,1638,50,3209,5,0,22,0,0,7,3221,0,1381,55694,29344,2129,738,35.4,1338,221,168,149,36,148,222,126,221,47,,55,40,37,22,73,134,68,119,68,160,147,197,120,62,47,32,1502,63,1315,1565,396,0,0,91,11,140,55,3233,282,0.3724,Warren County,Lake Luzerne CDP,12846,43.3459813,-73.7897175,150650103,3007746
11718,3069,1508,1561,48.2,2643,73,21,217,0,70,45,2852,152,1144,122857,58598,1166,997,39.5,1476,279,130,242,237,129,152,55,152,100,46725,11,5,17,47,16,27,42,18,12,98,38,125,122,125,174,267,1557,72,853,1629,1119,0,6,61,7,43,46,3062,21,0.439,Suffolk County,Brightwaters village,11718,40.7164346,-73.2615138,2417741,58407
13456,3962,1977,1985,44.1,3651,69,72,80,18,4,68,3882,3,1562,69528,35072,1694,661,21.3,1933,229,53,81,243,413,570,115,170,59,40605,24,46,82,34,43,98,43,93,52,125,180,238,203,69,79,153,2012,94,1238,2106,673,3,0,116,32,104,68,3958,274,0.4006,Oneida County,"Clayville village, Chadwicks CDP",13456,43.0000287,-75.2554955,72707010,0
14428,7439,3627,3812,46.1,7108,84,18,149,0,0,80,7290,51,3048,69930,36069,3224,848,30.2,3832,388,262,114,372,612,719,684,558,123,90670,56,96,180,159,165,146,91,114,31,192,388,538,350,194,186,162,4035,177,2046,4216,1672,51,0,246,25,295,183,7439,524,0.4251,Monroe County,Churchville village,14428,43.0805171,-77.8535675,132442353,925139
14617,22589,10915,11674,45,19403,856,328,1356,48,0,598,21233,178,9548,65522,35896,10190,781,29,10737,1210,390,284,1359,2077,2740,1234,1131,312,229890,334,302,384,448,318,408,363,455,385,884,1075,1335,1123,661,677,396,11427,583,6457,12010,5740,178,0,772,81,530,519,22577,1220,0.4161,Monroe County,"Irondequoit CDP, Rochester city",14617,43.2254965,-77.5935271,19905068,1090805
14226,29700,13616,16084,37,22032,2883,1895,1461,258,136,1035,28239,247,12526,69746,38439,13246,847,33.2,14568,2177,394,152,3120,3283,2772,1201,1296,173,256775,1122,451,357,381,384,595,390,372,469,843,1563,1756,1249,880,941,773,15481,625,7993,16122,8888,175,72,1245,754,1250,1000,28997,3670,0.4693,Erie County,"Cheektowaga CDP, Eggertsville CDP",14226,42.9710138,-78.7964546,17921999,3829
12569,10268,4766,5502,44.1,8303,355,384,840,0,77,309,9428,145,4091,80322,42169,4334,1222,37.4,5032,336,354,809,510,778,1003,343,623,276,159095,152,166,142,111,150,128,83,184,111,351,351,690,446,327,349,350,5436,314,2722,5750,1963,11,7,313,43,312,161,10268,847,0.4574,Dutchess County,"Freedom Plains CDP, Pleasant Valley CDP",12569,41.7345558,-73.7928354,85571419,1448537
14618,22602,10146,12456,39.9,18606,837,1669,922,31,20,501,21680,128,8222,98254,48382,8703,1058,24.6,10147,2149,272,199,2777,2495,1342,316,443,154,164095,366,68,245,200,165,200,245,315,233,533,614,1022,892,721,1039,1364,11085,415,7103,11515,7679,101,14,725,3256,271,351,19594,1416,0.4496,Monroe County,"Rochester city, Brighton CDP",14618,43.1145423,-77.5549758,25054588,166693
14223,22499,10511,11988,41.5,19989,1017,177,1057,19,0,240,21442,208,9886,63629,33537,10362,707,26.4,11087,1308,259,342,1604,2136,2364,1153,1565,356,234890,590,247,338,370,339,577,540,471,258,939,997,1634,1114,710,462,300,11640,372,6195,12012,5685,174,34,865,30,1003,649,22373,1593,0.3954,Erie County,"Tonawanda CDP, Buffalo city",14223,42.9734515,-78.8462008,8889741,0
11561,37662,17933,19729,45.5,28646,2204,1129,4786,30,195,672,32876,4185,16017,96163,55450,18365,1767,28.2,19052,1797,2026,5981,1288,1453,1333,898,2000,2276,815840,480,399,412,551,592,531,446,381,397,832,1376,1867,1477,1407,2226,2643,20944,1032,10624,22025,11730,521,293,1111,1046,809,1824,36641,2342,0.4579,Nassau County,"Lido Beach CDP, East Atlantic Beach CDP, Long Beach city",11561,40.5890812,-73.6481781,10107973,949601
10931,1017,477,540,38.3,345,182,63,279,31,0,117,738,40,312,70833,27657,375,1382,51,476,57,20,67,45,60,82,6,97,42,14800,13,6,23,5,7,8,13,13,9,20,55,29,33,48,7,23,504,23,249,527,147,17,10,49,2,37,18,1017,131,0.376,Rockland County,Hillburn village,10931,41.1487916,-74.1625223,16552989,103001
14143,940,494,446,53.2,866,11,18,5,6,0,34,935,4,442,58500,30101,543,508,32.7,479,93,42,23,153,77,32,12,32,15,,15,24,11,11,32,23,38,26,10,34,86,56,42,16,14,4,514,13,299,527,143,0,0,20,0,41,19,922,90,0.3588,Genesee,Stafford,14143,42.9722685,-78.0642469,37452768,128201
14861,1310,619,691,48,1310,0,0,0,0,0,0,1310,0,600,46667,26212,708,572,28.8,540,48,19,22,86,109,163,32,42,19,11480,29,27,26,43,16,19,77,53,27,68,72,89,29,4,12,9,585,38,480,623,93,0,0,23,0,102,44,1304,164,0.3599,Chemung,Lowman,14861,42.0882122,-76.686236,88602870,673118
12853,1577,808,769,52.1,1499,0,15,21,0,0,42,1556,0,635,45625,22359,1262,632,37.2,511,176,25,32,36,32,47,11,50,102,12785,29,27,32,49,67,53,44,15,25,89,69,57,50,17,4,8,627,28,678,655,135,0,0,42,78,143,56,1499,174,0.3715,Warren County,North Creek CDP,12853,43.6575528,-74.0641849,225286972,3732048
13122,1289,596,693,36.3,1280,9,0,0,0,0,0,1289,0,416,75250,24653,458,657,45.9,555,60,67,63,20,46,89,30,109,71,20330,34,12,13,30,4,5,10,21,19,16,43,88,64,29,21,7,620,35,259,655,125,0,0,48,0,48,33,1272,47,0.3679,Madison,New woodstock,13122,42.8377542,-75.8615198,48469203,47602
13145,1566,785,781,43,1525,2,0,19,0,0,19,1547,0,691,53750,27948,1089,563,24.7,632,100,56,40,105,66,30,6,98,131,,24,44,41,26,37,24,58,26,42,39,103,126,53,28,5,15,697,22,512,731,93,0,0,36,0,145,23,1549,178,0.3668,Oswego County,Sandy Creek village,13145,43.6467423,-76.1163107,43211976,253063
12086,1505,738,767,54.5,1485,0,0,16,0,0,4,1489,0,716,59091,33392,892,662,51,604,134,46,9,64,43,60,45,125,78,,34,33,26,24,39,27,21,10,33,127,127,60,84,21,39,11,640,79,673,719,188,0,0,17,22,57,12,1505,166,0.3809,Montgomery County,Hagaman village,12086,43.011413,-74.1032914,15690432,155060
13335,1519,829,690,42.1,1435,31,13,32,0,4,4,1487,3,556,58000,27446,726,548,23.2,723,227,76,21,54,56,61,60,80,88,16615,22,6,24,21,24,36,35,43,20,59,73,68,63,29,7,26,761,22,459,792,189,3,0,58,98,60,33,1421,156,0.3957,Otsego County,Edmeston CDP,13335,42.70226,-75.2482239,98817358,97564
12463,1594,793,801,45.4,1297,50,14,108,14,0,111,1486,23,613,77542,35798,830,766,37.5,803,23,56,55,82,136,119,53,87,192,,0,53,16,22,45,10,0,29,27,60,44,138,33,65,24,47,899,12,354,911,474,0,23,20,0,46,32,1594,60,0.4112,Greene County,Palenville CDP,12463,42.2054661,-74.0204025,28025918,66582
14028,1703,869,834,43.1,1650,4,2,2,25,0,20,1701,0,690,75667,34346,899,698,39.8,816,55,51,70,104,43,159,88,102,144,24215,20,8,20,14,75,0,66,7,65,47,19,90,36,130,93,0,907,36,430,953,254,0,0,63,11,46,16,1698,93,0.3544,Niagara County,"Olcott CDP, Newfane CDP",14028,43.3180403,-78.7176166,35060622,1325263
12835,2328,1182,1146,55.4,2250,0,0,21,0,0,57,2307,2,1056,56083,30601,2997,636,28.7,815,60,48,154,62,42,58,41,180,170,32215,49,37,64,59,28,44,48,79,53,106,151,147,93,47,24,27,925,18,1030,952,240,2,0,100,11,128,21,2328,157,0.3977,Saratoga County,Hadley CDP,12835,43.3327865,-74.0063111,252287151,5089050
13034,1987,898,1089,43,1918,19,8,14,2,1,25,1973,0,798,68611,33617,1101,606,32,935,62,48,71,167,188,225,23,33,118,24290,8,15,54,7,42,33,38,52,25,70,87,110,92,79,44,42,979,28,589,1007,239,0,0,68,0,83,17,1984,65,0.3782,Cayuga County,"Union Springs village, Cayuga village",13034,42.9198671,-76.7318688,62942488,243136
13101,2301,1143,1158,40.6,2208,14,0,26,0,0,53,2275,32,878,62652,25665,1013,542,23.1,1105,47,72,44,154,378,129,62,148,71,25620,15,36,33,41,66,48,41,38,56,57,116,182,61,65,20,3,1170,76,616,1246,237,10,22,166,8,111,75,2294,216,0.3406,Cortland County,"McGraw village, Blodgett Mills CDP",13101,42.5891925,-76.0560731,101283404,14017
13143,2706,1421,1285,40.2,2500,106,25,47,20,0,8,2659,3,1021,54050,23077,1255,534,22.4,1205,188,135,88,87,137,60,88,251,171,36220,58,53,50,29,93,58,57,58,26,107,165,133,79,25,6,24,1242,68,828,1310,185,3,0,120,53,123,54,2646,281,0.3805,Wayne County,Red Creek village,13143,43.2357878,-76.7147926,111872920,1594670
13033,3801,1953,1848,40,3657,15,3,18,11,51,46,3783,0,1389,66887,29467,1651,533,22.9,1821,193,285,57,106,139,162,215,453,211,51160,42,46,16,59,45,42,57,64,80,177,147,198,194,115,71,36,1934,80,972,2014,500,0,0,159,0,150,56,3787,202,0.3629,Cayuga County,"Meridian village, Cato village",13033,43.1884941,-76.5626259,159671259,1329869
12885,4432,2235,2197,46.9,4156,54,5,186,0,0,31,4246,0,1949,46280,25906,2721,638,34.9,1920,523,84,138,258,203,335,147,123,109,42140,103,132,153,121,101,145,70,128,88,154,191,214,180,74,23,72,2010,98,1579,2108,426,0,0,211,26,243,187,4432,565,0.4336,Warren County,Warrensburg CDP,12885,43.5244691,-73.806596,186061500,4891482
13803,4240,2190,2050,36.6,4040,57,10,69,8,4,52,4171,2,1504,61111,24903,1758,617,19.2,1680,184,150,79,142,219,378,137,252,139,42550,31,91,23,80,59,76,64,77,79,156,197,232,170,92,55,22,1978,130,1114,2108,250,2,0,163,0,176,90,4227,500,0.3607,Cortland County,Marathon village,13803,42.4568832,-76.0671236,232332248,766076
12025,5404,2590,2814,46.7,5134,52,66,78,65,0,9,5326,9,2272,63981,33980,3166,618,21,2735,158,322,113,276,389,651,186,331,309,71810,92,72,113,114,115,110,104,28,34,236,254,413,230,95,168,94,2810,194,1580,3008,620,9,0,221,14,251,71,5370,421,0.4156,Fulton County,Broadalbin village,12025,43.0833458,-74.1380924,93941350,1103592
10950,50895,26190,24705,22.4,41276,1250,1316,6260,92,210,491,44635,2191,12596,76637,24832,13848,1104,41.6,16989,2466,1116,3789,2556,1706,1410,932,1529,1485,603965,434,652,685,519,532,540,290,582,394,639,866,1592,1120,1201,1188,1362,18124,788,12364,18978,5741,1775,29,2093,362,2827,2407,50490,12410,0.4562,Orange County,"Walton Park CDP, Kiryas Joel village, South Blooming Grove village, Harriman village, Mountain Lodge Park CDP, Monroe village, Woodbury village",10950,41.317346,-74.1998813,94276768,3818332
11436,20077,9918,10159,36.9,308,11991,2084,2969,87,1805,833,17108,4136,5581,75242,28190,6008,1372,34.1,9477,273,764,4074,553,509,574,277,1384,1069,469090,173,161,178,177,112,171,231,200,281,459,638,818,654,560,473,295,9986,1008,5118,10994,2472,1696,2319,562,250,1013,1021,19981,2213,0.4095,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York city,11436,40.6758179,-73.7966606,2054419,0
11789,8380,4153,4227,44.5,7256,54,139,644,265,0,22,7736,194,2845,98148,41937,3163,1431,31.6,4267,173,579,724,282,525,650,318,435,581,151310,47,21,74,107,66,69,74,177,82,70,292,442,341,222,301,460,4569,161,2064,4730,2054,72,25,273,49,196,135,8380,392,0.404,Suffolk County,"Sound Beach CDP, Rocky Point CDP",11789,40.9620279,-72.9710085,4406950,2384608
14519,11771,5705,6066,45.7,11135,168,121,153,0,0,194,11618,9,5051,63766,34424,5326,742,31.1,6075,700,908,132,789,660,714,763,1097,312,147660,39,199,288,205,373,189,261,211,173,444,572,698,547,306,345,201,6367,155,3051,6522,1881,9,0,334,41,326,206,11767,545,0.403,Wayne County,Ontario CDP,14519,43.2339724,-77.3146314,105646359,223366
10801,41759,20310,21449,36.1,13351,10520,2214,14220,5,598,827,27539,4993,14439,64769,33459,15286,1367,34.6,20225,2813,896,3202,2311,2514,2398,1160,3076,1855,617630,779,958,566,697,698,653,402,536,468,1140,1255,1635,1419,844,1090,1299,21473,1547,11351,23020,7475,1620,573,2052,1831,1939,3531,40042,5989,0.4979,Westchester County,New Rochelle city,10801,40.9175701,-73.7848575,8850471,38874
14817,2556,1323,1233,35,2085,158,82,70,0,0,161,2486,47,912,55227,26709,970,848,24.8,1223,74,50,17,41,177,488,152,143,81,,7,16,26,48,86,49,0,72,129,33,133,141,77,40,15,40,1318,121,642,1439,682,47,0,149,21,106,0,2518,201,0.3656,Tompkins,Brooktondale,14817,42.3576253,-76.3351668,104360279,252247
10701,59312,28336,30976,36.1,15972,13872,3009,25387,135,166,712,33925,7235,22535,44559,26937,25782,1155,35,24582,2052,1438,5109,2535,2642,3262,1087,4189,2268,845505,2969,1588,1343,1591,1323,904,835,765,703,1803,1637,2174,1613,1027,1141,1119,25824,2320,18963,28144,8583,3821,1392,2791,1303,5951,8110,58502,15323,0.5316,Westchester County,"Yonkers city, Hastings-on-Hudson village",10701,40.9454639,-73.8804952,10981172,0
13219,14781,6991,7790,44.3,13367,476,194,441,21,52,230,14340,120,6224,62119,33247,6718,847,24.3,7112,1189,151,318,1163,1399,1903,416,463,110,136575,236,230,222,388,293,190,259,229,374,602,630,892,571,484,400,224,7466,339,4435,7805,3001,111,9,586,316,534,410,14458,1164,0.3967,Onondaga County,"Syracuse city, Solvay village, Fairmount CDP, Westvale CDP",13219,43.0412663,-76.2241952,12847096,49323
10594,5215,2512,2703,40.8,4043,215,107,794,0,26,30,4421,305,1580,147115,51196,1667,1815,27.4,2470,172,180,406,376,198,423,280,346,89,74480,20,38,0,42,0,41,38,23,8,46,156,197,140,43,323,465,2657,94,1481,2751,1522,0,8,129,299,90,34,4955,143,0.3962,Westchester County,Thornwood CDP,10594,41.1132945,-73.7743529,6473222,10073
10930,8990,4724,4266,41,6201,640,440,1581,0,45,83,7409,366,2796,131111,44665,3131,979,17.2,4105,248,251,1139,636,347,302,162,595,425,158935,19,13,53,59,13,54,36,115,47,65,148,240,392,503,541,498,4478,256,2102,4749,2160,276,0,388,5,104,73,8989,632,0.3243,Orange County,Woodbury village,10930,41.3662271,-74.1212864,35946155,443319
11366,14650,6977,7673,40.6,5707,713,6615,1298,0,0,317,13352,2510,4633,78990,33892,5028,1607,33.6,6269,251,432,2152,338,581,645,226,910,734,271900,318,122,90,93,179,170,120,221,162,336,463,442,499,324,461,633,6681,614,4758,7295,3469,1011,1479,546,176,424,537,14513,1742,0.4359,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York city,11366,40.7281572,-73.7850174,2830903,0
13784,106,56,50,40.3,106,0,0,0,0,0,0,106,0,40,43750,20332,46,1292,45,35,0,6,0,0,6,6,7,10,0,,0,2,0,0,9,0,0,12,0,0,9,5,3,0,0,0,35,2,39,37,8,0,0,6,0,0,0,106,6,0.2574,"",Binghamton,13784,42.4268782,-76.221343,1211396,0
14549,71,43,28,55.9,71,0,0,0,0,0,0,71,0,46,50556,33239,103,363,23.8,36,9,0,0,5,4,0,0,18,0,,0,0,4,0,3,5,7,0,0,18,0,4,5,0,0,0,39,0,27,39,5,0,0,0,0,4,4,71,0,0.267,"",Rochester,14549,42.7000305,-78.0172728,291067,0
13751,105,31,74,31.1,105,0,0,0,0,0,0,105,0,40,,14557,40,585,17.7,33,0,11,0,14,8,0,0,0,0,,9,0,0,12,0,0,0,0,0,11,0,8,0,0,0,0,53,0,21,53,11,0,0,0,0,9,0,105,9,0.3961,Delaware County,Davenport Center CDP,13751,42.4544478,-74.9018086,5095857,87570
12031,182,90,92,42.5,172,0,0,10,0,0,0,172,0,82,,19882,82,418,9,67,16,0,0,6,7,9,12,4,13,,12,15,10,0,0,10,0,0,3,0,16,13,3,0,0,0,67,3,74,70,31,0,0,16,0,13,9,182,54,0.46,Schoharie,Carlisle,12031,42.7660378,-74.4516147,8388113,15738
13602,4007,3572,435,21.7,2106,569,76,882,61,30,210,3125,0,95,45156,22261,112,1703,42.2,2687,2299,0,29,245,72,9,33,0,0,,11,8,0,0,10,8,0,10,8,20,3,9,0,8,0,0,63,11,90,3711,136,0,0,296,3570,8,0,437,124,0.3984,Jefferson County,Fort Drum CDP,13602,44.0646209,-75.7810858,25250135,642843
13064,161,70,91,61.6,161,0,0,0,0,0,0,161,0,76,,62956,140,,19.1,63,0,10,12,33,0,6,0,2,0,,0,5,0,3,0,24,0,2,0,0,6,5,3,0,11,17,74,0,87,74,39,0,0,0,0,0,0,161,5,0.5586,Cayuga County,Fair Haven village,13064,43.3289957,-76.7119146,461830,2948339
12741,175,72,103,45.3,165,4,0,6,0,0,0,169,0,93,59375,34053,229,573,48,83,0,6,15,4,3,17,3,0,35,,2,17,10,7,0,3,0,0,0,9,3,24,2,13,3,0,86,0,53,86,56,0,0,9,0,8,15,175,8,0.4003,Sullivan,Mileses,12741,41.8391407,-75.0777252,21362680,316590
12165,191,92,99,55.8,191,0,0,0,0,0,0,191,17,77,108250,43513,121,950,20,91,11,6,15,14,14,5,0,21,5,,6,0,3,0,2,3,0,0,6,0,7,3,12,25,7,3,94,0,64,94,8,13,4,0,0,6,4,188,20,0.3397,Columbia,Spencertown,12165,42.3061356,-73.5041141,8353306,4590
13157,552,259,293,61.2,511,21,0,0,0,0,20,552,0,256,46429,25389,686,613,28.4,93,3,0,0,5,23,37,3,13,9,,15,11,13,0,20,25,10,26,18,18,45,20,25,10,0,0,104,10,378,114,39,0,0,0,0,39,16,552,42,0.3471,Oneida County,Sylvan Beach village,13157,43.2066518,-75.7214313,1436843,151905
14884,240,102,138,46.5,239,0,0,1,0,0,0,239,0,113,55179,31695,317,543,40,98,9,7,16,5,7,18,7,26,3,,0,15,5,5,3,11,1,3,11,9,10,15,12,11,2,0,108,6,86,114,35,0,0,6,0,14,10,240,56,0.373,Allegany,Swain,14884,42.4795216,-77.8938518,49628133,840160
12475,315,163,152,45.7,269,0,0,10,0,0,36,305,0,128,,26132,211,1292,27.9,114,10,23,15,16,0,50,0,0,0,,0,32,10,0,19,0,0,0,0,0,22,18,0,27,0,0,114,0,96,114,52,0,0,0,0,27,10,315,166,0.4272,"",Mid-Hudson,12475,42.0152365,-74.0154316,3183035,0
12855,242,113,129,53.8,230,0,0,9,1,2,0,233,0,124,41500,26395,314,613,39.4,105,35,10,15,9,6,14,6,9,1,,12,0,9,13,12,2,8,12,4,12,12,14,7,4,3,0,114,12,98,126,19,0,0,9,0,12,6,242,24,0.411,Essex,North hudson,12855,44.02701,-73.7580526,471847637,8333752
12743,413,217,196,52.4,393,0,3,9,0,0,8,404,5,156,60962,40464,331,1112,51,112,20,11,26,9,0,0,17,11,18,,5,5,0,25,0,12,16,0,0,10,26,16,4,3,10,24,112,20,210,132,41,5,0,19,0,19,6,413,75,0.5306,Sullivan,Highland lake,12743,41.5485478,-74.8310255,21220160,1610952
12955,381,174,207,37.4,293,0,71,0,0,0,17,381,0,144,65625,38603,375,625,17.9,148,35,14,19,2,6,28,2,15,27,,12,7,0,6,12,5,7,0,0,8,20,29,18,10,3,7,160,4,131,164,41,0,0,30,0,13,0,381,36,0.5542,Clinton,Merrill,12955,44.8066497,-73.9704214,79473492,10520632
12064,380,183,197,58.2,332,33,0,10,0,0,5,370,5,200,59722,26826,361,575,47.5,159,0,34,21,4,0,0,15,25,60,,25,5,0,32,4,10,3,13,0,9,62,37,0,0,0,0,159,5,180,164,17,5,0,10,0,66,24,380,55,0.3283,Otsego,East worcester,12064,42.6141661,-74.6557186,29600949,35429
12936,409,195,214,56.5,408,1,0,0,0,0,0,409,6,200,62500,36408,514,,17.5,153,30,5,19,32,18,13,0,12,24,,7,11,0,11,14,4,0,15,11,25,25,22,25,10,16,4,184,4,184,188,112,0,0,15,0,6,18,407,47,0.3629,Essex,Essex,12936,44.2850615,-73.4014495,79797314,246063
12172,271,130,141,23.4,271,0,0,0,0,0,0,271,0,113,44313,16438,156,927,28.4,158,59,16,19,4,27,0,0,16,17,,0,0,10,0,0,16,16,20,19,27,5,0,0,0,0,0,179,33,15,212,19,0,0,44,0,0,5,271,74,0.1481,Columbia County,Stottville CDP,12172,42.2891528,-73.7394388,1220334,0
14808,612,364,248,46.5,594,0,0,13,0,5,0,599,0,221,52386,25949,260,552,14.8,217,31,9,44,27,30,9,7,38,22,,0,12,22,5,0,0,6,9,25,50,31,38,9,0,5,9,228,0,247,228,9,0,0,26,15,25,20,612,35,0.376,Steuben,Atlanta,14808,42.559639,-77.4668603,8726850,0
14536,561,292,269,44.4,541,0,4,1,0,0,15,560,0,261,45208,23803,329,484,29,233,21,14,32,31,17,30,32,30,26,7920,38,18,14,4,10,20,13,13,9,32,37,18,21,6,8,0,239,13,202,252,46,0,0,26,0,45,6,561,114,0.4227,Wyoming,Portageville,14536,42.5439751,-78.0836709,47196468,424777
12923,589,327,262,49.7,578,3,4,0,0,0,4,589,3,239,50750,24971,331,386,24.6,269,52,12,20,37,23,11,11,47,56,7130,20,19,10,22,13,6,11,8,9,21,16,40,23,13,7,1,281,15,218,296,62,0,0,45,0,67,17,582,105,0.4091,Clinton,Churubusco,12923,44.9603195,-73.9394193,135679138,75209
12035,856,466,390,43.5,848,0,0,0,0,0,8,856,0,320,37692,20441,370,678,41.4,286,24,54,25,30,5,88,0,29,31,,19,13,10,52,25,36,17,5,0,16,52,44,4,23,4,0,328,0,380,328,25,0,0,22,0,43,8,856,183,0.3828,Schoharie County,Central Bridge CDP,12035,42.7304273,-74.359221,16135953,280123
12732,689,330,359,50.4,653,0,6,30,0,0,0,659,0,348,44318,43126,622,857,43.1,316,40,21,112,28,7,30,12,31,35,,7,26,24,32,57,4,11,16,5,27,41,45,6,21,11,15,327,17,210,344,77,0,0,6,0,11,0,689,67,0.5789,Sullivan,Eldred,12732,41.551487,-74.8746057,64924259,1967601
12930,756,377,379,38.6,683,0,2,9,0,0,40,747,0,295,58472,25062,377,532,36.1,283,25,24,59,17,34,42,9,56,17,9920,13,18,10,9,37,2,22,11,4,27,27,61,28,13,10,3,311,33,246,347,66,0,0,22,0,47,22,743,98,0.3711,Franklin,Dickinson center,12930,44.7204575,-74.543229,93670489,195597
14026,588,321,267,54,578,10,0,0,0,0,0,588,0,325,,49874,325,622,51,369,69,22,0,130,55,22,33,38,0,,59,0,10,23,29,10,12,0,0,24,0,54,48,34,11,11,369,7,182,376,92,0,0,7,0,21,0,588,85,0.5306,Erie,Bowmansville,14026,42.9423564,-78.6879652,1961968,0
13682,885,457,428,46.3,881,0,4,0,0,0,0,885,0,319,70625,30426,406,1221,23.6,382,32,20,12,48,98,82,30,33,27,9200,3,3,17,22,3,23,18,9,14,20,32,39,54,24,31,7,385,7,319,396,73,0,0,29,0,25,4,883,41,0.356,Jefferson County,Rodman CDP,13682,43.8433115,-75.9019047,81189682,117423
14897,811,396,415,41,810,0,0,1,0,0,0,810,4,325,42463,21650,460,602,37.5,336,44,16,7,47,22,105,64,12,19,,18,6,23,33,27,2,20,39,18,38,27,37,19,10,4,4,379,13,213,392,38,4,0,25,0,50,8,807,126,0.3654,Allegany,Whitesville,14897,42.0206952,-77.7926358,66126383,5524
13072,738,401,337,51.2,723,0,0,0,0,0,15,738,0,301,55547,25488,465,446,25.6,358,42,39,42,25,27,55,33,44,51,10845,27,8,12,17,13,14,18,19,7,34,40,41,29,15,2,5,387,21,274,408,32,0,0,48,0,47,15,734,111,0.3827,Madison,Georgetown,13072,42.7622103,-75.7639888,121858975,46852
14740,1079,541,538,60.5,1062,0,0,14,0,0,3,1065,0,449,56131,31818,614,1063,51,393,50,20,25,60,86,69,27,44,12,8645,18,13,34,33,15,17,25,14,27,58,46,74,46,2,15,12,410,14,535,424,94,0,0,17,115,48,33,964,34,0.4433,Chautauqua,Gerry,14740,42.223203,-79.1814352,67466591,12952
13321,917,474,443,44,848,0,22,47,0,0,0,870,0,479,51083,25777,500,551,19.4,394,72,0,17,121,39,71,0,51,23,,8,45,29,36,0,25,29,32,16,119,102,21,0,17,0,0,463,9,288,472,128,0,0,49,0,72,45,917,162,0.2902,Oneida County,Clark Mills CDP,13321,43.0879662,-75.3708362,2089624,43874
12455,1749,730,1019,57.9,1594,18,16,97,0,0,24,1652,13,851,44550,27948,1872,650,32.1,571,143,45,57,104,104,25,0,31,62,13695,81,124,32,32,23,59,18,61,48,46,131,76,45,31,31,13,632,24,962,656,213,13,0,83,80,120,65,1676,244,0.4471,Delaware County,Margaretville village,12455,42.140733,-74.6594777,198681543,2905281
